rank_scan,label,version,base_label,rerisk,hold,cap,derisk,terminal_wealth_candidate,terminal_wealth_base,maxdd_candidate,maxdd_base,T21_delta_median_multiple,T21_delta_p10_multiple,T21_delta_hit_rate_gt_1,T63_delta_median_multiple,T63_delta_p10_multiple,T63_delta_hit_rate_gt_1,worst_median_delta,worst_p10_delta,strict_go,near_go
38,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.05,0.1,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
39,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.05,0.15,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
40,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.05,0.05,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
41,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.05,0.1,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
42,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.05,0.15,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
43,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.05,0.05,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
44,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.05,0.1,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
45,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.05,0.15,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
46,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.05,0.05,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
47,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.05,0.1,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
48,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_finespx,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.05,0.15,0.0,1.0124031696294788,1.0044039716353792,-0.008298204743983906,-0.006880423866525542,0.0,-0.0002577714603981818,0.0698947667804323,0.0,-0.0005384906355641039,0.10012836970474967,0.0,-0.0005384906355641039,False,True
49,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.05,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
50,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.1,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
51,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.15,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
52,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.02,0.05,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
53,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.02,0.1,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
54,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.02,0.15,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
55,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.02,0.05,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
56,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.02,0.1,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
57,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.02,0.15,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
58,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.02,0.05,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
59,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.02,0.1,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
60,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineeqnr,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.02,0.15,0.0,1.009475683322918,1.0017722314475639,-0.004868670964635613,-0.002756867557871301,0.0,-0.00012158426989361537,0.0922212741751991,0.0,-0.000319836575632948,0.13143631436314362,0.0,-0.000319836575632948,False,True
61,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.05,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
62,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.1,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
63,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.15,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
64,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.02,0.05,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
65,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.02,0.1,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
66,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.02,0.15,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
67,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.02,0.05,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
68,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.02,0.1,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
69,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.02,0.15,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
70,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.02,0.05,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
71,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.02,0.1,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
72,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1181_vf000_fineovr2,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.02,0.15,0.0,1.0094756378456715,1.0017722314475639,-0.004868683244017125,-0.002756867557871301,0.0,-0.00012158439181098046,0.09223150260686977,0.0,-0.000319836575632948,0.1314518126431194,0.0,-0.000319836575632948,False,True
73,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineq3,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.05,0.0,1.0093294740570489,1.0017722314475639,-0.003681843782150529,-0.002756867557871301,0.0,-8.986171526859099e-05,0.08782277047290121,0.0,-0.0002275351659708491,0.14257798053414,0.0,-0.0002275351659708491,False,True
74,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineq3,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.1,0.0,1.0093294740570489,1.0017722314475639,-0.003681843782150529,-0.002756867557871301,0.0,-8.986171526859099e-05,0.08782277047290121,0.0,-0.0002275351659708491,0.14257798053414,0.0,-0.0002275351659708491,False,True
75,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol11817_vf000_fineq3,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.02,0.15,0.0,1.0093294740570489,1.0017722314475639,-0.003681843782150529,-0.002756867557871301,0.0,-8.986171526859099e-05,0.08782277047290121,0.0,-0.0002275351659708491,0.14257798053414,0.0,-0.0002275351659708491,False,True
